name,size,rank,time,comparisons
lazyselect,298000,74500,0.023252,498614
lazyselect,299000,74750,0.021508,493841
lazyselect,300000,75000,0.021472,523761
lazyselect,301000,75250,0.025259,484436
lazyselect,302000,75500,0.023131,513270
lazyselect,303000,75750,0.021830,513673
lazyselect,304000,76000,0.024001,497092
lazyselect,305000,76250,0.022067,511324
lazyselect,306000,76500,0.024382,494677
lazyselect,307000,76750,0.023113,512761
lazyselect,308000,77000,0.021830,509454
lazyselect,309000,77250,0.021561,509149
lazyselect,310000,77500,0.022026,520031
lazyselect,311000,77750,0.024767,512149
lazyselect,312000,78000,0.025407,542871
lazyselect,313000,78250,0.023306,518758
lazyselect,314000,78500,0.024152,516126
lazyselect,315000,78750,0.022593,531695
lazyselect,316000,79000,0.022845,533082
lazyselect,317000,79250,0.025266,553739
lazyselect,318000,79500,0.025889,518088
lazyselect,319000,79750,0.023843,514331
lazyselect,320000,80000,0.026183,535014
lazyselect,321000,80250,0.023198,520748
lazyselect,322000,80500,0.025378,531938
lazyselect,323000,80750,0.024778,528699
lazyselect,324000,81000,0.024339,523958
lazyselect,325000,81250,0.023039,526040
lazyselect,326000,81500,0.022855,533288
lazyselect,327000,81750,0.024401,533795
lazyselect,328000,82000,0.029812,545447
lazyselect,329000,82250,0.025663,533354
lazyselect,330000,82500,0.024803,537562
lazyselect,331000,82750,0.024412,545431
lazyselect,332000,83000,0.023968,551706
lazyselect,333000,83250,0.023473,539457
lazyselect,334000,83500,0.023903,571264
lazyselect,335000,83750,0.026548,533663
lazyselect,336000,84000,0.025247,555598
lazyselect,337000,84250,0.026538,528995
lazyselect,338000,84500,0.025557,574389
lazyselect,339000,84750,0.025777,566412
lazyselect,340000,85000,0.025892,540071
lazyselect,341000,85250,0.024933,555957
lazyselect,342000,85500,0.023977,562829
lazyselect,343000,85750,0.029785,548622
lazyselect,344000,86000,0.028514,564510
lazyselect,345000,86250,0.026640,582453
lazyselect,346000,86500,0.026793,581014
lazyselect,347000,86750,0.036114,558318
lazyselect,348000,87000,0.026833,575731
lazyselect,349000,87250,0.024969,577052
lazyselect,350000,87500,0.026244,556073
lazyselect,351000,87750,0.029075,594572
lazyselect,352000,88000,0.025744,576879
lazyselect,353000,88250,0.027460,561974
lazyselect,354000,88500,0.026446,582965
lazyselect,355000,88750,0.026345,573426
lazyselect,356000,89000,0.024884,580152
lazyselect,357000,89250,0.025453,564858
lazyselect,358000,89500,0.026026,588460
lazyselect,359000,89750,0.032301,574498
lazyselect,360000,90000,0.026908,593099
lazyselect,361000,90250,0.026590,593865
lazyselect,362000,90500,0.025585,556555
lazyselect,363000,90750,0.025336,602423
lazyselect,364000,91000,0.025595,583665
lazyselect,365000,91250,0.027889,591238
lazyselect,366000,91500,0.027525,592562
lazyselect,367000,91750,0.031087,604605
lazyselect,368000,92000,0.025984,586002
lazyselect,369000,92250,0.026158,593019
lazyselect,370000,92500,0.027435,595916
lazyselect,371000,92750,0.053371,612211
lazyselect,372000,93000,0.028453,598917
lazyselect,373000,93250,0.029958,613198
lazyselect,374000,93500,0.031337,618574
lazyselect,375000,93750,0.029574,620866
lazyselect,376000,94000,0.029145,613931
lazyselect,377000,94250,0.028880,601762
lazyselect,378000,94500,0.028781,620973
lazyselect,379000,94750,0.030132,608611
lazyselect,380000,95000,0.029942,601088
lazyselect,381000,95250,0.027308,601220
lazyselect,382000,95500,0.028919,613399
lazyselect,383000,95750,0.029060,620603
lazyselect,384000,96000,0.028490,613790
lazyselect,385000,96250,0.028309,632904
lazyselect,386000,96500,0.027636,636270
lazyselect,387000,96750,0.033516,610130
lazyselect,388000,97000,0.028316,599393
lazyselect,389000,97250,0.028135,589027
lazyselect,390000,97500,0.027323,604563
lazyselect,391000,97750,0.027164,634180
lazyselect,392000,98000,0.028226,629822
lazyselect,393000,98250,0.030385,639307
lazyselect,394000,98500,0.032052,623193
lazyselect,395000,98750,0.029917,636111
lazyselect,396000,99000,0.028673,608178
lazyselect,397000,99250,0.031600,630764
lazyselect,398000,99500,0.030557,616023
lazyselect,399000,99750,0.028338,632006
lazyselect,400000,100000,0.028237,636840
lazyselect,401000,100250,0.033788,635834
lazyselect,402000,100500,0.031688,637589
lazyselect,403000,100750,0.057910,625430
lazyselect,404000,101000,0.040032,624518
lazyselect,405000,101250,0.032899,641453
lazyselect,406000,101500,0.030922,638593
lazyselect,407000,101750,0.029027,642955
lazyselect,408000,102000,0.028785,652821
lazyselect,409000,102250,0.028706,661914
lazyselect,410000,102500,0.031347,657332
lazyselect,411000,102750,0.031809,647022
lazyselect,412000,103000,0.029251,654856
lazyselect,413000,103250,0.032131,647207
lazyselect,414000,103500,0.032680,644186
lazyselect,415000,103750,0.031287,657611
lazyselect,416000,104000,0.028900,650400
lazyselect,417000,104250,0.030170,660809
lazyselect,418000,104500,0.031278,676534
lazyselect,419000,104750,0.033556,652732
lazyselect,420000,105000,0.032713,640858
lazyselect,421000,105250,0.032933,657455
lazyselect,422000,105500,0.030168,654973
lazyselect,423000,105750,0.031733,664607
lazyselect,424000,106000,0.030822,674275
lazyselect,425000,106250,0.033007,664948
lazyselect,426000,106500,0.034000,667354
lazyselect,427000,106750,0.031113,670491
lazyselect,428000,107000,0.032997,672874
lazyselect,429000,107250,0.033491,688030
lazyselect,430000,107500,0.033221,686376
lazyselect,431000,107750,0.033220,682810
lazyselect,432000,108000,0.034334,675420
lazyselect,433000,108250,0.034334,675998
lazyselect,434000,108500,0.032754,696020
lazyselect,435000,108750,0.033713,690515
lazyselect,436000,109000,0.034682,690068
lazyselect,437000,109250,0.031657,706639
lazyselect,438000,109500,0.031967,679389
lazyselect,439000,109750,0.034912,704198
lazyselect,440000,110000,0.036492,705827
lazyselect,441000,110250,0.039278,677705
lazyselect,442000,110500,0.036260,688258
lazyselect,443000,110750,0.033940,687969
lazyselect,444000,111000,0.034380,719760
lazyselect,445000,111250,0.033089,699329
lazyselect,446000,111500,0.032946,702455
lazyselect,447000,111750,0.033389,691263
lazyselect,448000,112000,0.033365,687005
lazyselect,449000,112250,0.034386,710273
lazyselect,450000,112500,0.032668,684813
lazyselect,451000,112750,0.036892,708968
lazyselect,452000,113000,0.048495,714459
lazyselect,453000,113250,0.037073,710168
lazyselect,454000,113500,0.038057,676255
lazyselect,455000,113750,0.036781,701790
lazyselect,456000,114000,0.035694,681033
lazyselect,457000,114250,0.033416,726537
lazyselect,458000,114500,0.031508,700843
lazyselect,459000,114750,0.035548,704450
lazyselect,460000,115000,0.036629,723120
lazyselect,461000,115250,0.037113,716374
lazyselect,462000,115500,0.039844,709440
lazyselect,463000,115750,0.038200,735674
lazyselect,464000,116000,0.042805,728803
lazyselect,465000,116250,0.038754,735819
lazyselect,466000,116500,0.036163,749808
lazyselect,467000,116750,0.035639,743657
lazyselect,468000,117000,0.037300,724227
lazyselect,469000,117250,0.037607,719071
lazyselect,470000,117500,0.039686,729057
lazyselect,471000,117750,0.038226,751748
lazyselect,472000,118000,0.039632,747751
lazyselect,473000,118250,0.035900,716379
lazyselect,474000,118500,0.036187,721810
lazyselect,475000,118750,0.051872,735411
lazyselect,476000,119000,0.036660,749590
lazyselect,477000,119250,0.036922,717444
lazyselect,478000,119500,0.036143,747497
lazyselect,479000,119750,0.033327,759475
lazyselect,480000,120000,0.033086,740878
lazyselect,481000,120250,0.034211,739648
lazyselect,482000,120500,0.038217,745777
lazyselect,483000,120750,0.037298,730958
lazyselect,484000,121000,0.035854,752285
lazyselect,485000,121250,0.036503,764427
lazyselect,486000,121500,0.035503,751892
lazyselect,487000,121750,0.034766,744022
lazyselect,488000,122000,0.035082,761613
lazyselect,489000,122250,0.036178,756908
lazyselect,490000,122500,0.043534,786588
lazyselect,491000,122750,0.037279,757251
lazyselect,492000,123000,0.041332,752955
lazyselect,493000,123250,0.039180,753356
lazyselect,494000,123500,0.043850,780286
lazyselect,495000,123750,0.041242,774500
lazyselect,496000,124000,0.039922,772255
lazyselect,497000,124250,0.039606,758249
lazyselect,498000,124500,0.044798,785246
lazyselect,499000,124750,0.038003,788226
lazyselect,500000,125000,0.042810,785154
lazyselect,501000,125250,0.037686,730146
lazyselect,502000,125500,0.042012,754047
lazyselect,503000,125750,0.036842,778453
lazyselect,504000,126000,0.041878,755013
lazyselect,505000,126250,0.041408,790693
lazyselect,506000,126500,0.039681,751586
lazyselect,507000,126750,0.039710,788937
lazyselect,508000,127000,0.041703,788226
lazyselect,509000,127250,0.038264,760488
lazyselect,510000,127500,0.039576,762096
lazyselect,511000,127750,0.039710,796046
lazyselect,512000,128000,0.040675,781278
lazyselect,513000,128250,0.037989,803686
lazyselect,514000,128500,0.040882,769273
lazyselect,515000,128750,0.039672,775498
