name,size,rank,time,comparisons
quickselect,705000,176250,0.011269,2818359
quickselect,706000,176500,0.013237,3000526
quickselect,707000,176750,0.008946,2476428
quickselect,708000,177000,0.011514,2481273
quickselect,709000,177250,0.012219,2570857
quickselect,710000,177500,0.012954,2988138
quickselect,711000,177750,0.012784,2711762
quickselect,712000,178000,0.011669,2474671
quickselect,713000,178250,0.013747,2924569
quickselect,714000,178500,0.010604,2087560
quickselect,715000,178750,0.007502,1464466
quickselect,716000,179000,0.011972,2751531
quickselect,717000,179250,0.014993,3758518
quickselect,718000,179500,0.006552,1268874
quickselect,719000,179750,0.011422,2546750
quickselect,720000,180000,0.009949,2393304
quickselect,721000,180250,0.012641,2960506
quickselect,722000,180500,0.005649,1075494
quickselect,723000,180750,0.012833,3030561
quickselect,724000,181000,0.007080,1446797
quickselect,725000,181250,0.008109,1426590
quickselect,726000,181500,0.009197,2002796
quickselect,727000,181750,0.007227,1772743
quickselect,728000,182000,0.008415,1744913
quickselect,729000,182250,0.011289,2020533
quickselect,730000,182500,0.008335,2157352
quickselect,731000,182750,0.011817,2294100
quickselect,732000,183000,0.006837,1929138
quickselect,733000,183250,0.016478,3984528
quickselect,734000,183500,0.014844,3530619
quickselect,735000,183750,0.011625,2402807
quickselect,736000,184000,0.009683,1859512
quickselect,737000,184250,0.008646,1601735
quickselect,738000,184500,0.009183,2359185
quickselect,739000,184750,0.011723,2092658
quickselect,740000,185000,0.007239,1699199
quickselect,741000,185250,0.010230,2004174
quickselect,742000,185500,0.009011,1584424
quickselect,743000,185750,0.004980,1332128
quickselect,744000,186000,0.007676,1814343
quickselect,745000,186250,0.010482,2041215
quickselect,746000,186500,0.010313,1911859
quickselect,747000,186750,0.010420,1995969
quickselect,748000,187000,0.017411,3477684
quickselect,749000,187250,0.010218,2151255
quickselect,750000,187500,0.013357,2944807
quickselect,751000,187750,0.010505,3296438
quickselect,752000,188000,0.010645,2335896
quickselect,753000,188250,0.006808,1402612
quickselect,754000,188500,0.011019,1918855
quickselect,755000,188750,0.011243,2161945
quickselect,756000,189000,0.009707,1752298
quickselect,757000,189250,0.009156,2204940
quickselect,758000,189500,0.013961,3364794
quickselect,759000,189750,0.014680,3573573
quickselect,760000,190000,0.012006,2402490
quickselect,761000,190250,0.006623,1258001
quickselect,762000,190500,0.010698,2629315
quickselect,763000,190750,0.013173,2857532
quickselect,764000,191000,0.010543,2047604
quickselect,765000,191250,0.011828,2684873
quickselect,766000,191500,0.012278,2551808
quickselect,767000,191750,0.009566,2086195
quickselect,768000,192000,0.014765,3335740
quickselect,769000,192250,0.010832,2227515
quickselect,770000,192500,0.011461,2523688
quickselect,771000,192750,0.015263,3820088
quickselect,772000,193000,0.009069,1594560
quickselect,773000,193250,0.004080,1015672
quickselect,774000,193500,0.012381,2598920
quickselect,775000,193750,0.006558,1511996
quickselect,776000,194000,0.021230,2974192
quickselect,777000,194250,0.012135,2137586
quickselect,778000,194500,0.008989,2278740
quickselect,779000,194750,0.010428,2381427
quickselect,780000,195000,0.009418,1615748
quickselect,781000,195250,0.010411,2377579
quickselect,782000,195500,0.013700,3339543
quickselect,783000,195750,0.009261,1876287
quickselect,784000,196000,0.015119,3663709
quickselect,785000,196250,0.011877,2877474
quickselect,786000,196500,0.008836,1941400
quickselect,787000,196750,0.009038,1756480
quickselect,788000,197000,0.004939,1123227
quickselect,789000,197250,0.013376,2697976
quickselect,790000,197500,0.006825,1291957
quickselect,791000,197750,0.015553,3681549
quickselect,792000,198000,0.018810,4641285
quickselect,793000,198250,0.014374,3184755
quickselect,794000,198500,0.011513,2517887
quickselect,795000,198750,0.010372,1892562
quickselect,796000,199000,0.011193,2544818
